,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10
107,6.424992922955996,5.551685783131043,1.3806911180513366,4.091862318303628,-0.8816904612532521,-0.28941444786390425,-3.283959877258546,-0.2961220741359848,-1.0614813650052968,1.6903210323965068
108,1.859753603304581,-1.5893190851407002,1.4235323874585002,-0.05021793160953052,-1.9773774510275086,-2.9691111590256862,-2.403640340726241,-0.2934035766163442,1.6065868764284112,2.047054033210534
109,-0.6495746757845696,-4.862630195727075,4.907144851231253,-0.04722387461024019,-3.662721969695432,2.2867216622701547,-2.3348124273597155,1.929850935122068,1.3681356299386445,0.6486071782546927
110,-2.566453923836151,-2.006739265406924,5.465280404948103,-0.8037147954155812,-2.966865346604176,0.8372127548201498,1.0115480516661743,3.37600005813772,1.370586904396579,-0.15630370982821398
111,-1.437341298707661,2.0289404033800396,6.3861532954403915,-3.8266564075737377,-2.6599246329073125,-0.1226364764918372,2.2306944269770606,1.0332579355153488,0.4255597005491983,-0.9839647239131669
112,-2.8077297725455366,0.9039094588473713,3.3537734848442824,-4.11153420246793,-1.578298957007161,-2.8929248698057104,1.71712566153556,-1.2691909021812564,1.3199764945519663,-8.043162374471136e-05
113,-1.6958313512610435,1.4747280371505955,4.813418589889867,-4.321108339332698,-2.5891681686237034,-2.23023055308723,2.1230572930246487,-1.5732431982346677,-1.1999275421252067,0.41161177077602945
114,-2.184896784163493,-2.1673822987885374,3.6290664149079577,-3.4034150647925236,-4.276553979998064,-1.186424067896808,-0.710689401630525,0.016364210282480064,-0.1599098676938952,1.421853368144694
115,-3.0754232600344276,-3.7985708265870555,2.1966889771016715,-3.0602568851594567,-0.7822311088974506,-2.435630007696013,-1.0353046394765621,0.45663028395594274,1.7441878421183294,0.25837625346712007
116,-2.0883307645592075,-1.3095008277102758,1.4215638986354575,-2.052375365112495,1.428218667023819,-2.5740652407313926,-0.5448467952293388,0.702290077902938,-1.269050057732149,-0.5224901392593906
117,-1.0721750871403712,-0.35402259841930445,3.1789815105775348,-2.5893851982840332,1.7376561987766523,1.4392699206505593,-0.839789308554236,0.4691694009919966,0.3983810634929066,-1.806855666619128
118,-1.3026353258343841,-0.3513386564681261,1.4793934576516827,-0.8564217886692678,1.2124748337375095,-0.8357312903359868,-3.0103157966117045,0.8675711187847172,3.740592396126845,-0.8375395749801953
